Event	ID	Name			Wwise Object Path	Notes
	364736820	Inventory_Select	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_Inventory_Select_73A96AE0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Menu\Inventory_Select		7531
	365731772	Adventuress_damaged_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_damaged_06_B8260A95.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_06		31572
	367076937	Impact_Hammer_Barrel	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Impact\BAS_Impact_Axe_SurfaceType_Barrel_487FD343.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Hammer_Surface_Type\Impact_Hammer_Barrel\Impact_Hammer_Barrel		97338
	373474637	3_Harp_Cave	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\3_Harp_Cave_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Village\Village_Layers\3_Harp_Cave		710
	387841042	Player_Footstep_grass_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_walk_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_walk\Player_Footstep_grass_walk_02		50972
	388469532	Player_Footstep_dirt_walk_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_06		34120
	395293424	Impact_Dagger_Barrel	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Impact\BAS_Impact_Dagger_SurfaceType_Barrel_2255F6C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Dagger_Surface_Type\Impact_Dagger_Barrel\Impact_Dagger_Barrel		47400
	397519903	Adventuress_damaged_07	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_damaged_07_5941DCF7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_07		43888
	401846827	BAS_Evil_Crawler_Hurt_Vox_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Hurt_Vox_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Hurt\BAS_Evil_Crawler_Hurt_Vox_03		8708
	402893315	waterdrop_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_WaterDrops_04_B0D01BBB.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterdrops\waterdrop_04		2936
	407972354	Player_Footstep_dirt_walk_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_03		48038
	408937775	WAG_Ambient_Perc_1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\WPA_Ambient_Perc_1_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Ambient\WAG_Ambient_Layers\WAG_Ambient_Perc_1		502
	412591648	BAS_Evil_SpitPlant_Death_Headfall_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Death_Headfall_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Death_Headfall\BAS_Evil_SpitPlant_Death_Headfall_02		7022
	415219073	Player_Footstep_rubble_run_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_rubble_run_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Rubble\Player_Footstep_rubble_run\Player_Footstep_rubble_run_05		18980
	420289128	Pizzicato_Strings	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Pizzicato_Strings_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\Pizzicato_Strings		14581
	426400611	BAS_Evil_SpitPlant_Death_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Death_06_D229D93D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Death\BAS_Evil_SpitPlant_Death_06		15964
	434167254	3_Violin_Cave	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\3_Violin_Cave_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Village\Village_Layers\3_Violin_Cave		15780
	434501617	Player_Footstep_stone_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_02		25424
	441591698	Evil_SpitPlant_Charge_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Charge_01_093EEB75.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\Telegraph\EvilHead_Attack_Telegraph\Evil_SpitPlant_Charge_01		4948
	450221518	Pickup_WeaponType_Axe	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_WeaponType_Axe_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_WeaponType\Pickup_WeaponType_Axe		69776
	458904515	Player_Footstep_grass_walk_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_walk_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_walk\Player_Footstep_grass_walk_06		47000
	464674442	waterdrop_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_WaterDrops_03_B509ABB4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterdrops\waterdrop_03		2814
	464874071	Player_Footstep_wood_run_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_01		19408
	466737030	Confetti	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Other\WAG_Sparkle_CA4DB376.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\DLC\Cannon_Shot\Confetti		14331
	467878330	Pickup_WeaponType_Sword	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_WeaponType_Sword_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_WeaponType\Pickup_WeaponType_Sword		70160
	468278613	BAS_Evil_SpitPlant_HurtImpact_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_HurtImpact_01_B6052CB3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_EvilSpitPlant\BAS_Evil_SpitPlant_HurtImpact_01		79502
	472043901	BAS_Pickup_EvilEssence	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_EvilEssence_9437DE69.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_ItemType\BAS_Pickup_EvilEssence		146234
	473979008	Inventory_Scroll	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_Inventory_Scroll_0BFA1413.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Inventory\Inventory_Scroll		3955
	474305653	Pickup_Misc	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickup_F9CAD066.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_ItemType\Pickup_Misc		22240
	474593415	Player_Footstep_rubble_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_rubble_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Rubble\Player_Footstep_rubble_run\Player_Footstep_rubble_run_03		26464
	476522655	Adventuress_exertion_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_03_6D0B30AA.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Light\Adventuress_exertion_03		34518
	487608963	Perc_Normal_Tamburine	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Tamburine_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Enemies\Music_Enemies_Layers\Perc_Normal_Tamburine		3019
	489594571	Player_Footstep_stone_run_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_01		26724
	492838405	EvilCrawler_Eat_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Eat_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Eat\EvilCrawler_Eat_03		8539
	492864942	1_Harp	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\1_Harp_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\1_Harp		8211
	496256198	QuestRoll_Close	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_QuestRoll_Close_B2CF59C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\QuestRoll\QuestRoll_Close		5099
	498345960	Woodlands_NightTime_Bassoon_2	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Forest_NightTime_SoloViolin_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_Bassoon_2		690
	501305534	Adventuress_exertion_10	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Adventuress_exertion_10_816118B2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_10		68568
	501567712	Player_Footstep_grass_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_run\Player_Footstep_grass_run_06		25896
	504991743	EvilCrawler_Explode_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Explode_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Explode\EvilCrawler_Explode_03		25731
	506839907	Player_Footstep_wood_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_01		17160
	509347534	Player_Footstep_rubble_run_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_rubble_run_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Rubble\Player_Footstep_rubble_run\Player_Footstep_rubble_run_01		26724
	512076338	waterdrop_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_WaterDrops_DD5F926C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterdrops\waterdrop_01		3675
	519995291	Dungeon_Strings_Choir_1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Volcanic_Strings_Choir_2_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Choir_1		738
	520076757	Player_Footstep_rubble_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_rubble_run_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Rubble\Player_Footstep_rubble_run\Player_Footstep_rubble_run_02		25424
	523055700	Player_Footstep_sand_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_run\Player_Footstep_sand_run_06		24336
	524493448	Impact_CrystalShard_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Crystals_03_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_CrystalShard\Impact_CrystalShard_03		92550
	527337844	CoinRoom_Open	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_TempleDoor_Open_4A0BDF80.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Doors\CoinRoom_Open		24912
	528358999	EvilCrawler_Stacc_DoubleBass	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\1_Stacc_DoubleBass_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilCrawler_Stacc_DoubleBass		588
	533835470	Player_Footstep_dirt_walk_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_04		45296
	539203250	EvilSpitPlant_ImpactPlayer_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Bullet_Impact\EvilSpitPlant_ImpactPlayer_03		7424
	540584137	Button_Open	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_Button_Open_DB30470B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Menu\Button_Open		3648
	542995811	Pickup_Coin_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Coin_03_2A0A7FA4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_Coins\Pickup_Coin_03		47070
	543249257	Rune_Charge_End_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Wwizard\BAS_rune_charge_end_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Core\Rune_Charge_End\Rune_Charge_End_03		19239
	544641944	Destruction_Core_Explosion	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_shield_core_explosion_01_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Core_Explosion		75954
	558182472	EvilCrawler_Move_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Move_01_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Move\EvilCrawler_Move_01		11394
	558246075	Player_Footstep_stone_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_03		26464
	559811686	Player_Footstep_dirt_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_06		25896
	561416365	EvilCrawler_Piano	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\MFYG\1_Piano_D3605DD4.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilCrawler_Piano		584
	568476180	Impact_Crawler_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Hurt_03_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_EvilCrawler\Impact_Crawler_03		93128
	571603281	Destroy_Rock_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Objects\BAS_Destroy_Rock_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_03		13384
	571611364	BAS_Evil_SpitPlant_Hurt_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Hurt_04_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Hurt\BAS_Evil_SpitPlant_Hurt_01		11527
	571682771	Impact_Crawler_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Hurt_02_9404A9A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_EvilCrawler\Impact_Crawler_02		101522
	574240802	Woodlands_NightTime_Harp_1	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Music\Forest_NightTime_Harp_1_D3605DD4.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_Harp_1		598
	576059042	Button_Over	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_Button_Over_4F68C79C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Button\Button_Over		1053
	576770370	Player_Footstep_stone_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_06		25896
	576804319	Button_Close	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Interface\BAS_Button_Close_DB30470B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non_World\UI\UI\Menu\Button_Close		3884
	576812197	Player_Footstep_grass_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_run\Player_Footstep_grass_run_03		26464
	577806081	Windmill_Machine	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_windMillBlade_001_37516505.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Windmill\Windmill_Machine		151727
	578971414	Player_Footstep_grass_run_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_run_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_run\Player_Footstep_grass_run_05		23238
	580300220	BAS_Evil_Crawler_Death_Vox_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Death_Vox_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Die\BAS_Evil_Crawler_Death_Vox_03		19988
	581193606	BAS_Evil_Crawler_Hurt_Vox_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Hurt_Vox_01_E3B208D6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Hurt\BAS_Evil_Crawler_Hurt_Vox_01		5973
	582942783	Player_Footstep_water_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_water_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Water\Player_Footstep_water_run\Player_Footstep_water_run_06		25896
	585246084	EvilCrawler_Eat_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Eat_01_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Eat\EvilCrawler_Eat_01		7686
